id;country_en;city_en;lat;lng;population
462;Brazil;Santo Andre;-23.6742228;-46.5436003;662373
463;Brazil;Santa Rosa;-27.8706817;-54.4801558;58957
464;Brazil;Santana do Livramento;-30.8772854;-55.5392304;89694
465;Brazil;Santana de Parnaiba;-23.4430047;-46.9226637;98989
466;Brazil;Santa Maria;-29.6873064;-53.8154769;249219
467;Brazil;Santa Luzia;-19.7884002;-43.9402344;243503
468;Brazil;Santa Cruz do Sul;-29.722516;-52.4348382;106113
469;Brazil;Santa Barbara d'Oeste;-22.7557422;-47.4147585;188000
470;Brazil;Salvador;-12.9730401;-38.502304;2711840
471;Brazil;Salto;-23.2000805;-47.293538;98387
472;Brazil;Rondonopolis;-16.4654757;-54.6387229;152912
473;Brazil;Rolandia;-23.3105968;-51.366412;51004
474;Brazil;Rio Grande;-32.0353776;-52.1075802;187838
475;Brazil;Rio do Sul;-27.2160932;-49.6435018;51944
476;Brazil;Rio de Janeiro;-22.9068467;-43.1728965;6023699
477;Brazil;Rio das Ostras;-22.5273001;-41.9463938;100000
478;Brazil;Rio Claro;-22.4149023;-47.5651394;180147
479;Brazil;Ribeirao Preto;-21.1704008;-47.8103238;619746
480;Brazil;Ribeirao Pires;-23.7071623;-46.4062503;111888
481;Brazil;Ribeirao das Neves;-19.7619024;-44.0853572;406802
482;Brazil;Resende;-22.4709659;-44.4513347;111514
483;Brazil;Queimados;-22.7106685;-43.5522256;135741
484;Brazil;Presidente Prudente;-22.121126;-51.393006;209502
485;Brazil;Praia Grande;-24.0088727;-46.4125034;250027
486;Brazil;Pouso Alegre;-22.2270778;-45.9393716;115201
487;Brazil;Porto Seguro;-16.4443537;-39.0653656;123173
488;Brazil;Porto Alegre;-30.0346471;-51.2176584;1372741
489;Brazil;Ponta Pora;-22.523123;-55.7242526;55763
490;Brazil;Ponta Grossa;-25.0994246;-50.1583223;292177
491;Brazil;Pocos de Caldas;-21.7853787;-46.5619303;146588
492;Brazil;Poa;-23.5337777;-46.3477362;107432
493;Brazil;Planaltina;-15.4524821;-47.6093177;88853
494;Brazil;Pirapora;-17.3488693;-44.9468088;51656
495;Brazil;Pirassununga;-21.9964647;-47.4261942;60413
496;Brazil;Piracicaba;-22.7342864;-47.6480644;342209
497;Brazil;Pindamonhangaba;-22.9251224;-45.4616987;132218
498;Brazil;Petropolis;-22.5112498;-43.1779306;272691
499;Brazil;Peruibe;-24.3124682;-47.0016524;63030
500;Brazil;Penapolis;-21.4152377;-50.0773225;54477
501;Brazil;Pelotas;-31.7653989;-52.3375886;320674
502;Brazil;Paulinia;-22.7650153;-47.1500274;65595
503;Brazil;Patrocinio;-18.9380278;-46.9942511;71963
504;Brazil;Patos de Minas;-18.5872582;-46.5146749;126234
505;Brazil;Pato Branco;-26.2297202;-52.6711356;65754
506;Brazil;Passos;-20.7221434;-46.6133353;98752
507;Brazil;Passo Fundo;-28.2580547;-52.4096248;179529
508;Brazil;Paranavai;-23.0821226;-52.4622155;72848
509;Brazil;Paranagua;-25.5165725;-48.5229975;141013
510;Brazil;Para de Minas;-19.8600145;-44.6075318;75786
511;Brazil;Paracatu;-17.2174562;-46.8723064;70753
512;Brazil;Palhoca;-27.6460201;-48.6701406;122423
513;Brazil;Ouro Preto;-20.3855743;-43.5035777;63678
514;Brazil;Ourinhos;-22.9798796;-49.8699377;97799
515;Brazil;Osasco;-23.5328814;-46.7920029;677856
516;Brazil;Novo Hamburgo;-29.6880479;-51.1333376;253841
517;Brazil;Nova Vicosa;-17.9008502;-39.371702;55980
518;Brazil;Nova Lima;-19.9930478;-43.8485566;88399
519;Brazil;Nova Iguacu;-22.7561319;-43.4607419;1002118
520;Brazil;Nova Friburgo;-22.2887261;-42.5340796;153361
521;Brazil;Nossa Senhora do Socorro;-10.8531643;-37.1269791;163993
522;Brazil;Niteroi;-22.8858975;-43.1152211;456456
523;Brazil;Nilopolis;-22.8098494;-43.4193916;147281
524;Brazil;Muriae;-21.1291403;-42.3702252;91173
525;Brazil;Montes Claros;-16.7286406;-43.8582139;332379
526;Brazil;Montenegro;-29.6829126;-51.4684153;54057
527;Brazil;Mogi Mirim;-22.432364;-46.9509597;78244
528;Brazil;Mogi-Gaucu;-22.3679387;-46.9432454;128865
529;Brazil;Mogi das Cruzes;-23.5213131;-46.1858528;325746
530;Brazil;Mococa;-21.4649238;-47.0145295;59654
531;Brazil;Maua;-23.668163;-46.4617086;386069
532;Brazil;Matao;-21.6029893;-48.3644226;72468
533;Brazil;Maringa;-23.4209995;-51.9330558;311724
534;Brazil;Marilia;-22.2175846;-49.9505291;212218
535;Brazil;Marica;-22.9339527;-42.8245961;79551
536;Brazil;Manhuacu;-20.2555875;-42.030947;54607
537;Brazil;Mairipora;-23.3179561;-46.5885175;54415
538;Brazil;Macae;-22.3836705;-41.7827461;143029
539;Brazil;Luziania;-16.2514778;-47.9177558;143601
540;Brazil;Lorena;-22.7338724;-45.1201112;76506
541;Brazil;Londrina;-23.3044524;-51.1695824;471832
542;Brazil;Lins;-21.6732766;-49.7471452;69451
543;Brazil;Linhares;-19.3946651;-40.0652641;105075
544;Brazil;Limeira;-22.5665354;-47.3974368;289665
545;Brazil;Lencois Paulista;-22.6031745;-48.8041443;57375
546;Brazil;Leme;-22.1813407;-47.3845574;81209
547;Brazil;Lavras;-21.2484875;-45.0013747;81472
548;Brazil;Lages;-27.8154629;-50.326356;164676
549;Brazil;Lajeado;-29.459582;-51.9649421;65407
550;Brazil;Jundiai;-23.1857076;-46.8978057;321589
551;Brazil;Juiz de Fora;-21.7624237;-43.3433999;470193
552;Brazil;Joinville;-26.3044084;-48.8463832;461304
553;Brazil;Joao Monlevade;-19.8131284;-43.1738692;72762
554;Brazil;Jequie;-13.8590592;-40.0837763;127475
555;Brazil;Jau;-22.30275;-48.5755491;119206
556;Brazil;Jatai;-17.8796049;-51.7206735;76547
557;Brazil;Jaragua do Sul;-26.4822209;-49.073477;130130
558;Brazil;Japeri;-22.6439978;-43.6606463;95101
559;Brazil;Jandira;-23.5280281;-46.9027629;113605
560;Brazil;Janauba;-15.8052004;-43.3146976;56572
561;Brazil;Jacarei;-23.2987827;-45.9662542;213110
562;Brazil;Jaboticabal;-21.2525138;-48.3256762;69394
563;Brazil;Itumbiara;-18.409728;-49.2162971;79582
564;Brazil;Ituiutaba;-18.9745738;-49.4600885;85345
565;Brazil;Itu;-23.2548858;-47.2931392;137586
566;Brazil;Itauna;-20.0822785;-44.5805309;77400
567;Brazil;Itatiba;-23.0039859;-46.8467996;67934
568;Brazil;Itaquaquecetuba;-23.4849456;-46.3494828;336679
569;Brazil;Itapira;-22.4362174;-46.8228786;61607
570;Brazil;Itapevi;-23.5492651;-46.9331962;201748
571;Brazil;Itapeva;-23.9793102;-48.8768997;62957
572;Brazil;Itapetininga;-23.589095;-48.0487846;126243
573;Brazil;Itapetinga;-15.2475119;-40.2509918;59721
574;Brazil;Itaperuna;-21.2001578;-41.8803055;84435
575;Brazil;Itapecerica da Serra;-23.7166271;-46.8576421;151605
576;Brazil;Itanhaem;-24.1817994;-46.7850334;90385
577;Brazil;Itajuba;-22.422971;-45.4602511;81870
578;Brazil;Itajai;-26.9105964;-48.6709514;155716
579;Brazil;Itaguai;-22.8631923;-43.7779091;100752
580;Brazil;Itabuna;-14.7880327;-39.2784178;205660
581;Brazil;Itaborai;-22.7570025;-42.8643167;182498
582;Brazil;Itabira;-19.6244172;-43.2316363;99496
583;Brazil;Itabaiana;-10.6872332;-37.4329352;63888
584;Brazil;Irece;-11.303555;-41.8561503;63626
585;Brazil;Ipatinga;-19.4707569;-42.548012;228746
586;Brazil;Indaiatuba;-23.0886774;-47.2089544;179911
587;Brazil;Ilheus;-14.7935051;-39.0463797;155499
588;Brazil;Ijui;-28.3885333;-53.9204851;71202
589;Brazil;Icara;-28.7137096;-49.3091437;51454
590;Brazil;Ibirite;-20.0256695;-44.0572964;141374
591;Brazil;Hortolandia;-22.8533412;-47.2147082;203533
592;Brazil;Gurupi;-11.7283752;-49.0686083;64789
593;Brazil;Guarulhos;-23.4542498;-46.5337925;1169577
594;Brazil;Guaruja;-23.9948444;-46.2568678;310424
595;Brazil;Guaratingueta;-22.8080266;-45.1942201;105880
596;Brazil;Guarapuava;-25.3907214;-51.4628097;150850
597;Brazil;Guarapari;-20.6741197;-40.4997382;100925
598;Brazil;Guanambi;-14.2193381;-42.7796907;58877
599;Brazil;Gravatai;-29.942289;-50.9907877;238778
600;Brazil;Governador Valadares;-18.8549317;-41.9559233;250878
601;Brazil;Goiania;-16.6868912;-49.2647943;1171195
602;Brazil;Franco da Rocha;-23.3233727;-46.7294577;108858
603;Brazil;Francisco Morato;-23.2797384;-46.7452277;171790
604;Brazil;Francisco Beltrao;-26.0779448;-53.05199;57618
605;Brazil;Franca;-20.5393288;-47.4013437;305041
606;Brazil;Foz do Iguacu;-25.5163356;-54.5853764;293523
607;Brazil;Formosa;-15.5404411;-47.3374297;81232
608;Brazil;Formiga;-20.4649769;-45.4262714;56404
609;Brazil;Florianopolis;-27.5953778;-48.5480499;412724
610;Brazil;Ferraz de Vasconcelos;-23.5289582;-46.3635823;167900
611;Brazil;Fernandopolis;-20.2810232;-50.2475804;61931
612;Brazil;Feira de Santana;-12.2597272;-38.9646608;481911
613;Brazil;Farroupilha;-29.2231867;-51.3423619;57650
614;Brazil;Esteio;-29.8524632;-51.1845758;84902
615;Brazil;Estancia;-11.2686587;-37.438503;55654
616;Brazil;Esmeraldas;-19.8073042;-44.1815176;103206
617;Brazil;Erechim;-27.6349085;-52.2737365;96087
618;Brazil;Embu Guacu;-23.8302097;-46.8140421;76310
619;Brazil;Embu;-23.6515085;-46.8521864;221733
620;Brazil;Duque de Caxias;-22.7862985;-43.3053106;818329
621;Brazil;Dourados;-22.223561;-54.8125486;162202
622;Brazil;Divinopolis;-20.1451261;-44.8916447;193832
623;Brazil;Diadema;-23.6818396;-46.620967;390633
624;Brazil;Curvelo;-18.7532048;-44.4306733;63954
625;Brazil;Curitiba;-25.4289541;-49.267137;1718421
626;Brazil;Cuiaba;-15.6014109;-56.0978917;521934
627;Brazil;Cubatao;-23.8916151;-46.4244141;118410
628;Brazil;Cruzeiro;-22.573256;-44.9693894;72022
629;Brazil;Cruz Alta;-28.6454883;-53.605355;65275
630;Brazil;Criciuma;-28.6727702;-49.3733771;161954
631;Brazil;Cotia;-23.6026684;-46.9194693;174828
632;Brazil;Corumba;-19.0081688;-57.6515503;96520
633;Brazil;Coronel Fabriciano;-19.5189752;-42.6282541;100916
634;Brazil;Contagem;-19.9161508;-44.0808763;627123
635;Brazil;Conselheiro Lafaiete;-20.6639305;-43.7850227;111596
636;Brazil;Concordia;-27.2339498;-52.026467;55367
637;Brazil;Colombo;-25.2929784;-49.2266344;217000
638;Brazil;Colatina;-19.5353767;-40.628633;101190
639;Brazil;Cianorte;-23.6628906;-52.611935;55994
640;Brazil;Chapeco;-27.1009343;-52.615699;160157
641;Brazil;Caxias do Sul;-29.1634031;-51.1796683;381270
642;Brazil;Catanduva;-21.1318555;-48.977473;109612
643;Brazil;Catalao;-18.1660958;-47.9444845;63544
644;Brazil;Cataguases;-21.3928819;-42.6900532;62618
645;Brazil;Cascavel;-24.9577771;-53.4595112;257172
646;Brazil;Carazinho;-28.2963334;-52.793776;59417
647;Brazil;Caratinga;-19.7896207;-42.1415419;60066
648;Brazil;Carapicuiba;-23.5239623;-46.8411243;361112
649;Brazil;Caraguatatuba;-23.6255903;-45.4241453;90843
650;Brazil;Canoas;-29.9132584;-51.1861921;328291
651;Brazil;Campos do Jordao;-22.7428673;-45.5963557;53319
652;Brazil;Campos;-21.752649;-41.33379;387417
653;Brazil;Campo Mourao;-24.0436553;-52.3781098;75401
654;Brazil;Campo Largo;-25.4596714;-49.527294;94668
655;Brazil;Campo Grande;-20.4697105;-54.6201211;729151
656;Brazil;Campinas;-22.9099384;-47.0626332;1031554
657;Brazil;Cambe;-23.277052;-51.2803152;91080
658;Brazil;Camaqua;-30.8493976;-51.8048311;53169
659;Brazil;Camacari;-12.6971776;-38.3331983;188758
660;Brazil;Caldas Novas;-17.7445191;-48.6250248;63675
661;Brazil;Cajamar;-23.3555044;-46.8785941;56682
662;Brazil;Caieiras;-23.3612198;-46.7401869;87188
663;Brazil;Cachoeiro de Itapemirim;-20.8467047;-41.1202199;187019
664;Brazil;Cachoeirinha;-29.9477228;-51.1021166;121084
665;Brazil;Cachoeira do Sul;-30.033482;-52.8932815;74694
666;Brazil;Cacapava;-23.0996965;-45.7080824;72340
667;Brazil;Cacador;-26.7761609;-51.0124989;63726
668;Brazil;Cabo Frio;-22.8869007;-42.0266493;108239
669;Brazil;Brusque;-27.0982053;-48.9111422;88284
670;Brazil;Brasilia;-15.7942287;-47.8821658;2207718
671;Brazil;Braganca Paulista;-22.9531705;-46.5423239;125096
672;Brazil;Botucatu;-22.8841808;-48.4441654;113862
673;Brazil;Blumenau;-26.9165792;-49.0717331;293949
674;Brazil;Birigui;-21.2915055;-50.3436312;102277
675;Brazil;Biguacu;-27.4955748;-48.6553685;51992
676;Brazil;Betim;-19.9673078;-44.2011904;384000
677;Brazil;Bento Goncalves;-29.1667089;-51.5169861;90852
678;Brazil;Belo Horizonte;-19.9166813;-43.9344931;2373224
679;Brazil;Belford Roxo;-22.7645391;-43.3996264;466096
680;Brazil;Bebedouro;-20.949552;-48.4795365;71862
681;Brazil;Bauru;-22.314459;-49.0586951;335024
682;Brazil;Batatais;-20.8933441;-47.5925952;51976
683;Brazil;Barueri;-23.5113691;-46.872942;251994
684;Brazil;Barretos;-20.5536189;-48.570285;101220
685;Brazil;Barreiras;-12.1477483;-44.9953475;158292
686;Brazil;Barra Mansa;-22.5408519;-44.1772604;164052
687;Brazil;Barra do Pirai;-22.4720256;-43.8273373;87668
688;Brazil;Barra do Garcas;-15.8916202;-52.2618826;52398
689;Brazil;Barbacena;-21.2219344;-43.7706811;122211
690;Brazil;Bage;-31.3301424;-54.1004622;98940
691;Brazil;Avare;-23.1072154;-48.925516;81285
692;Brazil;Atibaia;-23.1175492;-46.5567066;110968
693;Brazil;Assis;-22.6604341;-50.4187813;101597
694;Brazil;Aruja;-23.3969682;-46.3204265;72077
695;Brazil;Araxa;-19.5906483;-46.9442412;82595
696;Brazil;Araucaria;-25.586431;-49.4052251;111302
697;Brazil;Araruama;-22.8636192;-42.3336313;109637
698;Brazil;Araras;-22.3604911;-47.3798391;107463
699;Brazil;Araraquara;-21.7848272;-48.1786486;168468
700;Brazil;Arapongas;-23.4157731;-51.4264048;97512
701;Brazil;Araguari;-18.6460396;-48.1938367;96565
702;Brazil;Aracruz;-19.8205338;-40.2768218;58271
703;Brazil;Aracatuba;-21.2028539;-50.4536793;170024
704;Brazil;Aracaju;-10.9472468;-37.0730823;490175
705;Brazil;Apucarana;-23.5504385;-51.4639716;107085
706;Brazil;Angra dos Reis;-23.0057347;-44.3157591;153635
707;Brazil;Andradina;-20.8990077;-51.3797039;52406
708;Brazil;Anapolis;-16.328546;-48.953403;319587
709;Brazil;Americana;-22.7378463;-47.3335688;196022
710;Brazil;Almirante Tamandare;-25.3193102;-49.3042082;89499
711;Brazil;Alfenas;-21.4261129;-45.9481612;71406
712;Brazil;Alegrete;-29.7906476;-55.7954085;87236
713;Brazil;Alagoinhas;-12.1339689;-38.4211223;122688
714;Brazil;Guaiba;-30.1090924;-51.3238273;101024
715;Brazil;Palmas;-10.249091;-48.3242858;196272
716;Brazil;Rio Branco;-9.975377;-67.8248977;257642
717;Brazil;Porto Velho;-8.7611605;-63.9004303;306180
718;Brazil;Manaus;-3.1190275;-60.0217314;1598210
719;Brazil;Manacapuru;-3.2897156;-60.6318987;52459
720;Brazil;Cruzeiro do Sul;-7.6279977;-72.6761487;79819
721;Brazil;Coari;-4.0944897;-63.1446104;50490
722;Brazil;Boa Vista;2.8235098;-60.6758331;235150
723;Brazil;Ariquemes;-9.9061054;-63.0330413;58096
724;Brazil;Vilhena;-12.7414031;-60.1304566;63231
725;Brazil;Ji Parana;-10.8781412;-61.9326728;107697
726;Brazil;Cacoal;-11.4346743;-61.4566861;55560
727;Brazil;Aparecida de Goiania;-16.820257;-49.2473044;510770
728;Brazil;Jaboatao dos Guararapes;-8.1721658;-34.9986835;630008
729;Brazil;Lauro de Freitas;-12.8820575;-38.3148204;141280
730;Brazil;Pinhais;-25.4434411;-49.1931448;117000
731;Brazil;Simoes Filho;-12.7870345;-38.403295;116662
732;Brazil;Sinop;-11.8608456;-55.5095451;116013
733;Bahamas;Nassau;25.0479835;-77.355413;227940
734;Bhutan;Thimphu;27.4727924;89.6392863;98676
735;Botswana;Selebi-Phikwe;-22.0028763;27.8428651;53727
736;Botswana;Molepolole;-24.3965818;25.4970466;63248
737;Botswana;Gaborone;-24.6282079;25.9231471;208411
738;Botswana;Francistown;-21.1661005;27.5143603;89979
739;Belarus;Horad Zhodzina;54.1016136;28.3471258;61007
740;Belarus;Zhlobin;52.8888952;30.0282481;73089
741;Belarus;Vitebsk;55.1848061;30.201622;342700
742;Belarus;Svyetlahorsk;52.6266995;29.7490257;71250
743;Belarus;Slutsk;53.0210495;27.5540131;62228
744;Belarus;Slonim;53.0875127;25.3087192;51434
745;Belarus;Salihorsk;52.7899466;27.5359618;101614
746;Belarus;Rechytsa;52.3635403;30.3923965;65400
747;Belarus;Polatsk;55.4831573;28.7990619;82258
748;Belarus;Pinsk;52.1124967;26.0634602;130777
749;Belarus;Orsha;54.5071478;30.4119546;125347
750;Belarus;Novoye Medvezhino;53.88333;27.45;120000
751;Belarus;Navapolatsk;55.5146432;28.5606439;100885
752;Belarus;Minsk;53.9045398;27.5615244;1742124
753;Belarus;Mazyr;52.0322082;29.2223129;112137
754;Belarus;Maladzyechna;54.3104099;26.8488824;101300
755;Belarus;Mahilyow;53.9007159;30.3313598;369200
756;Belarus;Lida;53.8873843;25.2894383;98036
757;Belarus;Kobryn;52.2141109;24.3581792;50691
758;Belarus;Hrodna;53.6693538;23.8131306;317365
759;Belarus;Gomel;52.4411761;30.9878462;480951
760;Belarus;Brest;52.0976214;23.7340503;300715
761;Belarus;Horad Barysaw;54.2144309;28.508436;100000
762;Belarus;Baranovichi;53.1255737;26.0091683;168772
763;Belarus;Babruysk;53.1446069;29.2213753;220517
764;Belize;Belize City;17.5045661;-88.1962133;61461
765;Canada;Abbotsford;49.054587;-122.328026;151683
766;Canada;Ajax;43.8508553;-79.0203732;90167
767;Canada;Anmore;49.314625;-122.8556688;126456
768;Canada;Barrie;44.3893556;-79.6903316;182041
769;Canada;Brampton;43.7315479;-79.7624177;433806
770;Canada;Brantford;43.1393867;-80.2644254;87759
771;Canada;Brossard;45.4514357;-73.4619103;69575
772;Canada;Burlington;43.3255196;-79.7990319;164415
773;Canada;Burnaby;49.2488091;-122.9805104;202799
774;Canada;Calgary;51.0486151;-114.0708459;1019942
775;Canada;Cambridge;43.3616211;-80.3144276;120372
776;Canada;Chilliwack;49.1579401;-121.9514666;77000
777;Canada;Coquitlam;49.2837626;-122.7932065;114565
778;Canada;Dartmouth;44.6652059;-63.5677427;101343
779;Canada;Delta;49.0952155;-123.0264759;101668
780;Canada;Drummondville;45.8802909;-72.4842824;59489
781;Canada;Edmonton;53.544389;-113.4909267;712391
782;Canada;Etobicoke;43.6204946;-79.5131983;347948
783;Canada;Fort McMurray;56.7263796;-111.3803407;76000
784;Canada;Fredericton;45.9635895;-66.6431151;52337
785;Canada;Gatineau;45.4765446;-75.7012723;242124
786;Canada;Granby;45.4032289;-72.7340662;53979
787;Canada;Greater Sudbury;46.522099;-80.9530353;157857
788;Canada;Guelph;43.5448048;-80.2481666;115760
789;Canada;Hamilton;43.2500208;-79.8660914;519949
790;Canada;Kamloops;50.674522;-120.3272674;68714
791;Canada;Kelowna;49.8879519;-119.4960106;125109
792;Canada;Kingston;44.2311717;-76.4859544;114195
793;Canada;Kitchener;43.4129238;-80.4771472;233700
794;Canada;Langley;49.0743308;-122.5593218;93726
795;Canada;Laval;45.6066487;-73.712409;376845
796;Canada;Lethbridge;49.69349;-112.84184;70617
797;Canada;London;42.9869502;-81.243177;346765
798;Canada;Longueuil;45.5369442;-73.5107131;229330
799;Canada;Maple Ridge;49.2193226;-122.598398;70000
800;Canada;Markham;43.8561002;-79.3370188;261573
801;Canada;Medicine Hat;50.0405486;-110.6764258;63138
802;Canada;Milton;43.5182991;-79.8774042;84362
803;Canada;Mississauga;43.5890452;-79.6441198;668549
804;Canada;Moncton;46.0878165;-64.7782313;87467
805;Canada;Montreal;45.5016889;-73.567256;1600000
806;Canada;Nanaimo;49.1658836;-123.9400647;84905
807;Canada;Newmarket;44.059187;-79.461256;74295
808;Canada;New Westminster;49.2057179;-122.910956;58549
809;Canada;Niagara Falls;43.0895577;-79.0849436;82000
810;Canada;Norfolk County;42.7967232;-80.4136271;60847
811;Canada;North Bay;46.3091152;-79.4608204;50170
812;Canada;North York;43.7615377;-79.4110794;636000
813;Canada;Oakville;43.467517;-79.6876659;165697
814;Canada;Oshawa;43.8970929;-78.8657912;247989
815;Canada;Ottawa;45.4215296;-75.6971931;812129
816;Canada;Peterborough;44.309058;-78.319747;75877
817;Canada;Pickering;43.8384117;-79.0867579;87838
818;Canada;Prince George;53.9170641;-122.7496693;65558
819;Canada;Red Deer;52.2681118;-113.8112386;73593
820;Canada;Regina;50.4452112;-104.6188944;176183
821;Canada;Repentigny;45.7532854;-73.4400814;76237
822;Canada;Richmond;49.1665898;-123.133569;182000
823;Canada;Richmond Hill;43.8828401;-79.4402808;185541
824;Canada;Saguenay;48.4280529;-71.0684923;143692
825;Canada;Saint-Hyacinthe;45.6306875;-72.9563391;50326
826;Canada;Saint-Jean-sur-Richelieu;45.305771;-73.2544903;71613
827;Canada;Saint-Jerome;45.775357;-74.004948;54948
828;Canada;Saint John;45.2733153;-66.0633081;87857
829;Canada;Sarnia;42.974536;-82.4065901;82998
830;Canada;Saskatoon;52.1332144;-106.6700458;198958
831;Canada;Sault Ste. Marie;46.521858;-84.3460896;74948
832;Canada;Sherbrooke;45.4009928;-71.8824288;129447
833;Canada;Sherwood Park;53.5412083;-113.2957365;55063
834;Canada;St. Albert;53.6304753;-113.625642;57719
835;Canada;St. Catharines;43.1593745;-79.2468626;131989
836;Canada;Surrey;49.1044302;-122.801094;394976
837;Canada;Terrebonne;45.6929818;-73.6331102;94703
838;Canada;Thunder Bay;48.3808951;-89.2476823;99334
839;Canada;Toronto;43.653226;-79.3831843;2600000
840;Canada;Trois-Rivieres;46.3432397;-72.5432834;119693
841;Canada;Vancouver;49.2827291;-123.1207375;600000
842;Canada;Vaughan;43.8372079;-79.508276;238866
843;Canada;Victoria;48.4284207;-123.3656444;289625
844;Canada;Waterloo;43.4642578;-80.5204096;97475
845;Canada;Welland;42.9921579;-79.2482555;50331
846;Canada;White Rock;49.0253085;-122.802962;66450
847;Canada;Windsor;42.3149367;-83.0363633;278013
848;Canada;Winnipeg;49.8997541;-97.1374937;632063
849;Canada;Halifax;44.6488625;-63.5753196;359111
850;Canada;St. John's;47.56494;-52.70931;99182
851;Canada;Quebec;46.8138783;-71.2079809;528595
852;Canada;Levis;46.7382265;-71.2464592;126396
853;Canada;Sydney;46.1367899;-60.194224;105968
854;Canada;Scarborough;43.7764258;-79.2317521;600000
855;Canada;Jonquiere;48.423604;-71.2395463;54842
856;Canada;Ladner;49.0900961;-123.0819988;200000
857;Democratic Republic of the Congo;Uvira;-3.3728836;29.1448793;170391
858;Democratic Republic of the Congo;Tshikapa;-6.4237489;20.7956878;267462
859;Democratic Republic of the Congo;Mwene-Ditu;-7.0090256;23.4537973;189177
860;Democratic Republic of the Congo;Mweka;-4.8531154;21.5587544;50675
861;Democratic Republic of the Congo;Mbuji-Mayi;-6.1306709;23.5966577;874761
862;Democratic Republic of the Congo;Lodja;-3.5245104;23.5966577;68244
863;Democratic Republic of the Congo;Lisala;2.1701072;21.4872092;70087
864;Democratic Republic of the Congo;Kisangani;0.5185303;25.2007728;539158
865;Democratic Republic of the Congo;Kindu;-2.9492205;25.9231471;135698
